timestamp,I_y,PF,e_PF,d_if,I_f,EventProcessedUtcTime,PartitionId,EventEnqueuedUtcTime,IoTHub
"2024-12-19T07:58:21.000717+00:00","5.98","0.98","0.29","0.14","1.25","2024-12-19T07:58:21.4699483Z","1","2024-12-19T07:58:21.4310000Z","Record"
"2024-12-19T07:58:21.000779+00:00","4.17","0.69","0.11","0.05","1.44","2024-12-19T07:58:21.4699627Z","1","2024-12-19T07:58:21.4310000Z","Record"
"2024-12-19T07:58:21.000836+00:00","5.89","0.68","0.21","0.36","1.43","2024-12-19T07:58:21.5813529Z","1","2024-12-19T07:58:21.5400000Z","Record"
"2024-12-19T07:58:21.000968+00:00","5.63","0.76","0.21","0.74","1.57","2024-12-19T07:58:21.5814747Z","1","2024-12-19T07:58:21.5400000Z","Record"
"2024-12-19T07:58:21.001074+00:00","4.7","0.97","0.18","0.05","1.87","2024-12-19T07:58:21.5814987Z","1","2024-12-19T07:58:21.5400000Z","Record"
"2024-12-19T07:58:21.001151+00:00","5.56","0.75","0.28","0.14","1.74","2024-12-19T07:58:21.5815314Z","1","2024-12-19T07:58:21.5400000Z","Record"
"2024-12-19T07:58:21.001850+00:00","3.6","0.81","0.02","0.24","1.43","2024-12-19T07:58:21.5815598Z","1","2024-12-19T07:58:21.5400000Z","Record"
"2024-12-19T07:58:21.001919+00:00","3.88","1","0.09","0.6","1.88","2024-12-19T07:58:21.5815783Z","1","2024-12-19T07:58:21.5400000Z","Record"
"2024-12-19T07:58:21.001973+00:00","5.22","0.7","0.16","0.39","1.42","2024-12-19T07:58:21.5816122Z","1","2024-12-19T07:58:21.5400000Z","Record"
"2024-12-19T07:58:21.002034+00:00","4","0.72","0.03","0.06","1.56","2024-12-19T07:58:21.5816417Z","1","2024-12-19T07:58:21.5400000Z","Record"
"2024-12-19T07:58:21.002096+00:00","4.6","0.65","0.33","0.23","1.57","2024-12-19T07:58:21.5816601Z","1","2024-12-19T07:58:21.5400000Z","Record"
"2024-12-19T07:58:21.002153+00:00","3.05","0.98","0.33","0.63","1.56","2024-12-19T07:58:21.5816809Z","1","2024-12-19T07:58:21.5400000Z","Record"
"2024-12-19T07:58:21.002202+00:00","5.6","0.73","0.12","0.09","1.53","2024-12-19T07:58:21.5816985Z","1","2024-12-19T07:58:21.5400000Z","Record"
"2024-12-19T07:58:21.002263+00:00","3.28","0.66","0.07","0.46","1.25","2024-12-19T07:58:21.5817159Z","1","2024-12-19T07:58:21.5400000Z","Record"
"2024-12-19T07:58:21.002322+00:00","3.93","0.7","0.23","0.72","1.25","2024-12-19T07:58:21.5817357Z","1","2024-12-19T07:58:21.5400000Z","Record"
"2024-12-19T07:58:21.002368+00:00","4.32","0.73","0.21","0.4","1.49","2024-12-19T07:58:21.5817537Z","1","2024-12-19T07:58:21.5400000Z","Record"
"2024-12-19T07:58:21.002418+00:00","4.94","0.72","0.34","0.71","1.8","2024-12-19T07:58:21.5817713Z","1","2024-12-19T07:58:21.5400000Z","Record"
"2024-12-19T07:58:21.002466+00:00","3.21","0.95","0.02","0.36","1.51","2024-12-19T07:58:21.5817988Z","1","2024-12-19T07:58:21.5400000Z","Record"
"2024-12-19T07:58:21.002518+00:00","4.26","0.85","0.11","0.62","1.79","2024-12-19T07:58:21.5818166Z","1","2024-12-19T07:58:21.5400000Z","Record"
"2024-12-19T07:58:21.002562+00:00","4.7","0.73","0.02","0.23","1.94","2024-12-19T07:58:21.5818430Z","1","2024-12-19T07:58:21.5400000Z","Record"
"2024-12-19T07:58:21.002610+00:00","5.53","0.72","0.12","0.14","1.79","2024-12-19T07:58:21.5818719Z","1","2024-12-19T07:58:21.5400000Z","Record"
"2024-12-19T07:58:21.002661+00:00","5.16","0.92","0.32","0.18","1.8","2024-12-19T07:58:21.6899032Z","1","2024-12-19T07:58:21.6500000Z","Record"
"2024-12-19T07:58:21.002711+00:00","4.77","0.71","0.06","0.38","1.53","2024-12-19T07:58:21.7984951Z","1","2024-12-19T07:58:21.7750000Z","Record"
"2024-12-19T07:58:21.002824+00:00","3.03","0.89","0.25","0.59","1.44","2024-12-19T07:58:21.7985758Z","1","2024-12-19T07:58:21.7750000Z","Record"
"2024-12-19T07:58:21.002873+00:00","3.82","0.73","0.14","0.54","1.69","2024-12-19T07:58:21.7985957Z","1","2024-12-19T07:58:21.7750000Z","Record"
"2024-12-19T07:58:21.002918+00:00","5.92","0.93","0.1","0.67","1.53","2024-12-19T07:58:21.7986113Z","1","2024-12-19T07:58:21.7750000Z","Record"
"2024-12-19T07:58:21.002967+00:00","5.05","0.71","0.02","0.69","1.55","2024-12-19T07:58:21.7986280Z","1","2024-12-19T07:58:21.7750000Z","Record"
"2024-12-19T07:58:21.003016+00:00","4.6","0.9","0.18","0.16","1.5","2024-12-19T07:58:21.7986431Z","1","2024-12-19T07:58:21.7750000Z","Record"
"2024-12-19T07:58:21.003064+00:00","4.75","0.71","0.22","0.3","1.22","2024-12-19T07:58:21.7986583Z","1","2024-12-19T07:58:21.7750000Z","Record"
"2024-12-19T07:58:21.003108+00:00","4.24","0.76","0.21","0.45","1.79","2024-12-19T07:58:21.7986747Z","1","2024-12-19T07:58:21.7750000Z","Record"
"2024-12-19T07:58:21.003156+00:00","4.25","0.99","0.06","0.05","1.31","2024-12-19T07:58:21.7986893Z","1","2024-12-19T07:58:21.7750000Z","Record"
"2024-12-19T07:58:21.003228+00:00","4.49","0.68","0.07","0.16","1.73","2024-12-19T07:58:21.7987206Z","1","2024-12-19T07:58:21.7750000Z","Record"
"2024-12-19T07:58:21.003286+00:00","5.21","0.87","0.33","0.19","1.91","2024-12-19T07:58:21.7987366Z","1","2024-12-19T07:58:21.7750000Z","Record"
"2024-12-19T07:58:21.003338+00:00","5.65","0.84","0.18","0.14","1.68","2024-12-19T07:58:21.7987505Z","1","2024-12-19T07:58:21.7750000Z","Record"
"2024-12-19T07:58:21.003396+00:00","5.17","0.9","0.24","0.31","1.72","2024-12-19T07:58:21.7987643Z","1","2024-12-19T07:58:21.7750000Z","Record"
"2024-12-19T07:58:21.003446+00:00","3.57","0.66","0.05","0.74","1.62","2024-12-19T07:58:21.7987803Z","1","2024-12-19T07:58:21.7750000Z","Record"
"2024-12-19T07:58:21.003504+00:00","5.94","0.8","0.26","0.41","1.52","2024-12-19T07:58:21.7987942Z","1","2024-12-19T07:58:21.7750000Z","Record"
"2024-12-19T07:58:21.003561+00:00","5.48","0.89","0.14","0.76","1.81","2024-12-19T07:58:21.7988078Z","1","2024-12-19T07:58:21.7750000Z","Record"
"2024-12-19T07:58:21.003785+00:00","3.33","0.81","0","0.6","1.93","2024-12-19T07:58:21.7988421Z","1","2024-12-19T07:58:21.7750000Z","Record"
"2024-12-19T07:58:21.003902+00:00","3.2","0.87","0.18","0.14","1.31","2024-12-19T07:58:21.7988762Z","1","2024-12-19T07:58:21.7750000Z","Record"
"2024-12-19T07:58:21.004063+00:00","5.2","0.8","0.12","0.07","1.31","2024-12-19T07:58:21.7988926Z","1","2024-12-19T07:58:21.7750000Z","Record"
"2024-12-19T07:58:21.004154+00:00","3.31","0.73","0.27","0.35","1.77","2024-12-19T07:58:21.9084341Z","1","2024-12-19T07:58:21.8840000Z","Record"
"2024-12-19T07:58:21.004204+00:00","4.04","0.66","0.17","0.24","1.45","2024-12-19T07:58:22.0227488Z","1","2024-12-19T07:58:22.0090000Z","Record"
"2024-12-19T07:58:21.004254+00:00","3.82","0.99","0.1","0.34","1.74","2024-12-19T07:58:22.0228316Z","1","2024-12-19T07:58:22.0090000Z","Record"
"2024-12-19T07:58:21.004304+00:00","3.31","0.77","0.18","0.72","1.91","2024-12-19T07:58:22.0228558Z","1","2024-12-19T07:58:22.0090000Z","Record"
"2024-12-19T07:58:21.004354+00:00","4.71","0.93","0.35","0.43","1.24","2024-12-19T07:58:22.0228756Z","1","2024-12-19T07:58:22.0090000Z","Record"
"2024-12-19T07:58:21.004415+00:00","4.7","0.81","0.23","0.48","1.44","2024-12-19T07:58:22.0228964Z","1","2024-12-19T07:58:22.0090000Z","Record"
"2024-12-19T07:58:21.004604+00:00","5.96","0.87","0.08","0.17","1.31","2024-12-19T07:58:22.0229756Z","1","2024-12-19T07:58:22.0090000Z","Record"
"2024-12-19T07:58:21.004669+00:00","4.18","0.78","0.34","0.65","1.24","2024-12-19T07:58:22.0229985Z","1","2024-12-19T07:58:22.0090000Z","Record"
"2024-12-19T07:58:21.004724+00:00","3.72","0.86","0.3","0.56","1.62","2024-12-19T07:58:22.0230177Z","1","2024-12-19T07:58:22.0090000Z","Record"
"2024-12-19T07:58:21.004775+00:00","5.86","0.87","0.08","0.64","1.31","2024-12-19T07:58:22.0230362Z","1","2024-12-19T07:58:22.0090000Z","Record"
"2024-12-19T07:58:21.004825+00:00","4.49","0.96","0.11","0.19","1.56","2024-12-19T07:58:22.0230718Z","1","2024-12-19T07:58:22.0090000Z","Record"
"2024-12-19T07:58:21.004874+00:00","3.81","1","0.19","0.56","1.9","2024-12-19T07:58:22.0230907Z","1","2024-12-19T07:58:22.0090000Z","Record"
"2024-12-19T07:58:21.004926+00:00","5.46","0.65","0.24","0.1","1.61","2024-12-19T07:58:22.0231094Z","1","2024-12-19T07:58:22.0090000Z","Record"
"2024-12-19T07:58:21.004979+00:00","3.61","0.78","0.22","0.31","1.39","2024-12-19T07:58:22.0231300Z","1","2024-12-19T07:58:22.0090000Z","Record"
"2024-12-19T07:58:21.005030+00:00","4.01","0.72","0.33","0.06","1.58","2024-12-19T07:58:22.0231480Z","1","2024-12-19T07:58:22.0090000Z","Record"
"2024-12-19T07:58:21.005145+00:00","4.76","0.77","0.01","0.63","1.89","2024-12-19T07:58:22.0231661Z","1","2024-12-19T07:58:22.0090000Z","Record"
"2024-12-19T07:58:21.005192+00:00","4.19","0.67","0.24","0.62","1.86","2024-12-19T07:58:22.0231864Z","1","2024-12-19T07:58:22.0090000Z","Record"
"2024-12-19T07:58:21.005240+00:00","4.06","0.88","0.2","0.14","1.31","2024-12-19T07:58:22.0232045Z","1","2024-12-19T07:58:22.0090000Z","Record"
"2024-12-19T07:58:21.005394+00:00","3.98","0.7","0.13","0.3","1.37","2024-12-19T07:58:22.0232229Z","1","2024-12-19T07:58:22.0090000Z","Record"
"2024-12-19T07:58:21.005543+00:00","5.29","0.91","0.12","0.46","1.78","2024-12-19T07:58:22.0232432Z","1","2024-12-19T07:58:22.0090000Z","Record"
"2024-12-19T07:58:21.005604+00:00","3.3","0.88","0.02","0.41","1.82","2024-12-19T07:58:22.1423013Z","1","2024-12-19T07:58:22.1180000Z","Record"
"2024-12-19T07:58:21.005665+00:00","4.07","0.82","0.23","0.7","1.52","2024-12-19T07:58:22.3622534Z","1","2024-12-19T07:58:22.2430000Z","Record"
"2024-12-19T07:58:21.005715+00:00","5.64","0.69","0.16","0.63","1.65","2024-12-19T07:58:22.3623384Z","1","2024-12-19T07:58:22.2430000Z","Record"
"2024-12-19T07:58:21.005764+00:00","5.99","0.86","0.19","0.5","1.33","2024-12-19T07:58:22.3623625Z","1","2024-12-19T07:58:22.2430000Z","Record"
"2024-12-19T07:58:21.005812+00:00","3.33","0.84","0.2","0.34","1.36","2024-12-19T07:58:22.3623843Z","1","2024-12-19T07:58:22.2430000Z","Record"
"2024-12-19T07:58:21.005859+00:00","4.92","0.7","0.24","0.29","1.64","2024-12-19T07:58:22.3624033Z","1","2024-12-19T07:58:22.2430000Z","Record"
"2024-12-19T07:58:21.005907+00:00","3.96","0.87","0.02","0.22","1.57","2024-12-19T07:58:22.3624218Z","1","2024-12-19T07:58:22.2430000Z","Record"
"2024-12-19T07:58:21.005954+00:00","3.25","0.93","0.09","0.67","1.55","2024-12-19T07:58:22.3624430Z","1","2024-12-19T07:58:22.2430000Z","Record"
"2024-12-19T07:58:21.006002+00:00","3.48","0.82","0.24","0.72","1.74","2024-12-19T07:58:22.3624610Z","1","2024-12-19T07:58:22.2430000Z","Record"
"2024-12-19T07:58:21.006051+00:00","3.86","0.93","0.1","0.66","1.64","2024-12-19T07:58:22.3624794Z","1","2024-12-19T07:58:22.2430000Z","Record"
"2024-12-19T07:58:21.006099+00:00","3.51","0.76","0.24","0.2","1.45","2024-12-19T07:58:22.3624995Z","1","2024-12-19T07:58:22.2430000Z","Record"
"2024-12-19T07:58:21.006205+00:00","4.6","0.68","0.27","0.26","1.77","2024-12-19T07:58:22.3625174Z","1","2024-12-19T07:58:22.2430000Z","Record"
"2024-12-19T07:58:21.006253+00:00","4.39","0.68","0.22","0.62","1.48","2024-12-19T07:58:22.3625358Z","1","2024-12-19T07:58:22.2430000Z","Record"
"2024-12-19T07:58:21.006301+00:00","3.31","0.85","0.1","0.32","1.79","2024-12-19T07:58:22.3625560Z","1","2024-12-19T07:58:22.2430000Z","Record"
"2024-12-19T07:58:21.006347+00:00","5.75","0.67","0.11","0.67","1.27","2024-12-19T07:58:22.3625741Z","1","2024-12-19T07:58:22.2430000Z","Record"
"2024-12-19T07:58:21.006404+00:00","3.08","0.77","0.03","0.65","1.44","2024-12-19T07:58:22.3625925Z","1","2024-12-19T07:58:22.2430000Z","Record"
"2024-12-19T07:58:21.006450+00:00","5.63","0.91","0.22","0.21","1.4","2024-12-19T07:58:22.3626130Z","1","2024-12-19T07:58:22.2430000Z","Record"
"2024-12-19T07:58:21.006510+00:00","3.15","0.96","0.12","0.5","1.42","2024-12-19T07:58:22.3626350Z","1","2024-12-19T07:58:22.2430000Z","Record"
"2024-12-19T07:58:21.006582+00:00","5.81","0.86","0.13","0.6","1.27","2024-12-19T07:58:22.3626534Z","1","2024-12-19T07:58:22.2430000Z","Record"
"2024-12-19T07:58:21.006634+00:00","5.65","0.67","0.12","0.06","1.94","2024-12-19T07:58:22.3626735Z","1","2024-12-19T07:58:22.2430000Z","Record"
"2024-12-19T07:58:23.078526+00:00","3.61","0.89","0.14","0.61","1.44","2024-12-19T07:58:23.5629614Z","1","2024-12-19T07:58:23.3370000Z","Record"
"2024-12-19T07:58:23.078782+00:00","3.34","0.85","0.23","0.38","1.28","2024-12-19T07:58:23.5633496Z","1","2024-12-19T07:58:23.4620000Z","Record"
"2024-12-19T07:58:23.078847+00:00","3.46","0.66","0.21","0.49","1.76","2024-12-19T07:58:23.5634243Z","1","2024-12-19T07:58:23.4620000Z","Record"
"2024-12-19T07:58:23.078902+00:00","5","0.78","0.22","0.22","1.95","2024-12-19T07:58:23.5634472Z","1","2024-12-19T07:58:23.4620000Z","Record"
"2024-12-19T07:58:23.078955+00:00","4.95","0.95","0.16","0.12","1.23","2024-12-19T07:58:23.5634683Z","1","2024-12-19T07:58:23.4620000Z","Record"
"2024-12-19T07:58:23.079031+00:00","5.89","0.87","0.1","0.64","1.37","2024-12-19T07:58:23.5634866Z","1","2024-12-19T07:58:23.4620000Z","Record"
"2024-12-19T07:58:23.079219+00:00","4.59","0.76","0.01","0.38","1.74","2024-12-19T07:58:23.5635044Z","1","2024-12-19T07:58:23.4620000Z","Record"
"2024-12-19T07:58:23.079277+00:00","5.93","0.99","0.24","0.58","1.53","2024-12-19T07:58:23.5635418Z","1","2024-12-19T07:58:23.4620000Z","Record"
"2024-12-19T07:58:23.079325+00:00","4.63","0.7","0.24","0.15","1.35","2024-12-19T07:58:23.5635606Z","1","2024-12-19T07:58:23.4620000Z","Record"
"2024-12-19T07:58:23.079369+00:00","5.43","0.83","0.23","0.1","1.29","2024-12-19T07:58:23.5635798Z","1","2024-12-19T07:58:23.4620000Z","Record"
"2024-12-19T07:58:23.079417+00:00","5.49","0.68","0","0.34","1.78","2024-12-19T07:58:23.5635998Z","1","2024-12-19T07:58:23.4620000Z","Record"
"2024-12-19T07:58:23.079463+00:00","3.89","0.76","0.24","0.4","1.58","2024-12-19T07:58:23.5636185Z","1","2024-12-19T07:58:23.4620000Z","Record"
"2024-12-19T07:58:23.079508+00:00","5.5","0.74","0.18","0.1","1.26","2024-12-19T07:58:23.5636364Z","1","2024-12-19T07:58:23.4620000Z","Record"
"2024-12-19T07:58:23.079553+00:00","3.76","0.81","0.32","0.21","1.65","2024-12-19T07:58:23.5636562Z","1","2024-12-19T07:58:23.4620000Z","Record"
"2024-12-19T07:58:23.079597+00:00","3.22","0.76","0.17","0.24","1.31","2024-12-19T07:58:23.5636731Z","1","2024-12-19T07:58:23.4620000Z","Record"
"2024-12-19T07:58:23.079653+00:00","3.22","0.79","0.02","0.41","1.39","2024-12-19T07:58:23.5636900Z","1","2024-12-19T07:58:23.4620000Z","Record"
"2024-12-19T07:58:23.079711+00:00","5.32","0.78","0.08","0.14","1.72","2024-12-19T07:58:23.5637100Z","1","2024-12-19T07:58:23.4620000Z","Record"
"2024-12-19T07:58:23.079776+00:00","3.01","0.99","0.08","0.55","1.54","2024-12-19T07:58:23.5637281Z","1","2024-12-19T07:58:23.4620000Z","Record"
"2024-12-19T07:58:23.079825+00:00","5.63","0.84","0.07","0.75","1.64","2024-12-19T07:58:23.5637455Z","1","2024-12-19T07:58:23.4620000Z","Record"
"2024-12-19T07:58:23.079872+00:00","5.27","0.77","0","0.74","1.39","2024-12-19T07:58:23.5637651Z","1","2024-12-19T07:58:23.4620000Z","Record"
"2024-12-19T07:58:23.079922+00:00","5.32","0.66","0.27","0.4","1.45","2024-12-19T07:58:23.6736705Z","1","2024-12-19T07:58:23.5710000Z","Record"
"2024-12-19T07:58:23.079970+00:00","5.98","0.97","0.33","0.41","1.41","2024-12-19T07:58:23.7866977Z","1","2024-12-19T07:58:23.6960000Z","Record"
"2024-12-19T07:58:23.080018+00:00","4.43","0.71","0.26","0.6","1.31","2024-12-19T07:58:23.7867950Z","1","2024-12-19T07:58:23.6960000Z","Record"
"2024-12-19T07:58:23.080065+00:00","4.23","0.77","0.09","0.15","1.27","2024-12-19T07:58:23.7868224Z","1","2024-12-19T07:58:23.6960000Z","Record"
"2024-12-19T07:58:23.080112+00:00","5.32","0.94","0.26","0.18","1.75","2024-12-19T07:58:23.7869090Z","1","2024-12-19T07:58:23.6960000Z","Record"
"2024-12-19T07:58:23.080240+00:00","3.18","0.82","0.04","0.48","1.28","2024-12-19T07:58:23.7869383Z","1","2024-12-19T07:58:23.6960000Z","Record"
"2024-12-19T07:58:23.080289+00:00","5.64","0.99","0.02","0.31","1.8","2024-12-19T07:58:23.7869580Z","1","2024-12-19T07:58:23.6960000Z","Record"
"2024-12-19T07:58:23.080340+00:00","3.05","0.73","0.3","0.47","1.43","2024-12-19T07:58:23.7869763Z","1","2024-12-19T07:58:23.6960000Z","Record"
"2024-12-19T07:58:23.080387+00:00","3.66","0.65","0.02","0.21","1.83","2024-12-19T07:58:23.7869973Z","1","2024-12-19T07:58:23.6960000Z","Record"
"2024-12-19T07:58:23.080438+00:00","5.31","0.83","0.01","0.59","1.24","2024-12-19T07:58:23.7870156Z","1","2024-12-19T07:58:23.6960000Z","Record"
"2024-12-19T07:58:23.080486+00:00","5.22","0.73","0.07","0.54","1.41","2024-12-19T07:58:23.7870390Z","1","2024-12-19T07:58:23.6960000Z","Record"
"2024-12-19T07:58:23.080533+00:00","3.91","0.69","0.3","0.22","1.36","2024-12-19T07:58:23.7870576Z","1","2024-12-19T07:58:23.6960000Z","Record"
"2024-12-19T07:58:23.080579+00:00","3.11","0.72","0.16","0.2","1.59","2024-12-19T07:58:23.7870756Z","1","2024-12-19T07:58:23.6960000Z","Record"
"2024-12-19T07:58:23.080621+00:00","4.12","0.8","0.33","0.1","1.41","2024-12-19T07:58:23.7870957Z","1","2024-12-19T07:58:23.6960000Z","Record"
"2024-12-19T07:58:23.080670+00:00","3.49","0.71","0.21","0.28","1.83","2024-12-19T07:58:23.7871137Z","1","2024-12-19T07:58:23.6960000Z","Record"
"2024-12-19T07:58:23.080716+00:00","4.07","0.96","0.24","0.56","1.82","2024-12-19T07:58:23.7871317Z","1","2024-12-19T07:58:23.6960000Z","Record"
"2024-12-19T07:58:23.080767+00:00","3.71","0.8","0.03","0.55","1.44","2024-12-19T07:58:23.7871512Z","1","2024-12-19T07:58:23.6960000Z","Record"
"2024-12-19T07:58:23.080812+00:00","3.9","0.81","0.03","0.45","1.31","2024-12-19T07:58:23.7871693Z","1","2024-12-19T07:58:23.6960000Z","Record"
"2024-12-19T07:58:23.080865+00:00","4.2","0.65","0.17","0.73","1.23","2024-12-19T07:58:23.7871883Z","1","2024-12-19T07:58:23.6960000Z","Record"
"2024-12-19T07:58:23.080917+00:00","4.35","0.96","0.19","0.14","1.24","2024-12-19T07:58:23.7872089Z","1","2024-12-19T07:58:23.6960000Z","Record"
"2024-12-19T07:58:23.080968+00:00","4.42","0.8","0.32","0.53","1.91","2024-12-19T07:58:23.8927371Z","1","2024-12-19T07:58:23.8060000Z","Record"
"2024-12-19T07:58:23.081020+00:00","3.56","0.85","0.27","0.19","1.94","2024-12-19T07:58:24.0022135Z","1","2024-12-19T07:58:23.9310000Z","Record"
"2024-12-19T07:58:23.081478+00:00","3.71","0.67","0.21","0.6","1.77","2024-12-19T07:58:24.0023000Z","1","2024-12-19T07:58:23.9310000Z","Record"
"2024-12-19T07:58:23.081525+00:00","3.65","0.95","0","0.29","1.84","2024-12-19T07:58:24.0023282Z","1","2024-12-19T07:58:23.9310000Z","Record"
"2024-12-19T07:58:23.081567+00:00","4.62","0.8","0.15","0.46","1.5","2024-12-19T07:58:24.0023548Z","1","2024-12-19T07:58:23.9310000Z","Record"
"2024-12-19T07:58:23.081608+00:00","3","0.88","0.23","0.23","1.75","2024-12-19T07:58:24.0023744Z","1","2024-12-19T07:58:23.9310000Z","Record"
"2024-12-19T07:58:23.081654+00:00","5.74","0.72","0.07","0.74","1.92","2024-12-19T07:58:24.0024020Z","1","2024-12-19T07:58:23.9310000Z","Record"
"2024-12-19T07:58:23.081700+00:00","5.23","0.71","0.17","0.3","1.51","2024-12-19T07:58:24.0024204Z","1","2024-12-19T07:58:23.9310000Z","Record"
"2024-12-19T07:58:23.081745+00:00","3.55","0.8","0.34","0.61","1.62","2024-12-19T07:58:24.0024387Z","1","2024-12-19T07:58:23.9310000Z","Record"
"2024-12-19T07:58:23.081790+00:00","4","0.85","0.12","0.46","1.76","2024-12-19T07:58:24.0024587Z","1","2024-12-19T07:58:23.9310000Z","Record"
"2024-12-19T07:58:23.081835+00:00","3.94","0.77","0.32","0.75","1.25","2024-12-19T07:58:24.0024770Z","1","2024-12-19T07:58:23.9310000Z","Record"
"2024-12-19T07:58:23.081877+00:00","5.8","0.71","0.3","0.67","1.35","2024-12-19T07:58:24.0024948Z","1","2024-12-19T07:58:23.9310000Z","Record"
"2024-12-19T07:58:23.081919+00:00","5.96","0.85","0.16","0.23","1.63","2024-12-19T07:58:24.0025153Z","1","2024-12-19T07:58:23.9310000Z","Record"
"2024-12-19T07:58:23.081963+00:00","5.52","0.92","0.15","0.2","1.67","2024-12-19T07:58:24.0025332Z","1","2024-12-19T07:58:23.9310000Z","Record"
"2024-12-19T07:58:23.082006+00:00","5.83","0.92","0.18","0.11","1.65","2024-12-19T07:58:24.0025514Z","1","2024-12-19T07:58:23.9310000Z","Record"
"2024-12-19T07:58:23.082050+00:00","4.1","0.87","0.06","0.34","1.28","2024-12-19T07:58:24.0025710Z","1","2024-12-19T07:58:23.9310000Z","Record"
"2024-12-19T07:58:23.082093+00:00","5.71","0.91","0.22","0.08","1.6","2024-12-19T07:58:24.0025895Z","1","2024-12-19T07:58:23.9310000Z","Record"
"2024-12-19T07:58:23.082136+00:00","5.97","0.67","0.19","0.16","1.24","2024-12-19T07:58:24.0026075Z","1","2024-12-19T07:58:23.9310000Z","Record"
"2024-12-19T07:58:23.082180+00:00","3.14","0.71","0.27","0.52","1.34","2024-12-19T07:58:24.0026284Z","1","2024-12-19T07:58:23.9310000Z","Record"
"2024-12-19T07:58:23.082287+00:00","3.4","0.71","0.03","0.48","1.38","2024-12-19T07:58:24.0026544Z","1","2024-12-19T07:58:23.9310000Z","Record"
"2024-12-19T07:58:23.082331+00:00","3.73","0.67","0.01","0.7","1.74","2024-12-19T07:58:24.0026740Z","1","2024-12-19T07:58:23.9310000Z","Record"
"2024-12-19T07:58:23.082377+00:00","5.71","0.75","0.18","0.11","1.6","2024-12-19T07:58:24.1110212Z","1","2024-12-19T07:58:24.0560000Z","Record"
"2024-12-19T07:58:23.082421+00:00","3.04","0.91","0.3","0.6","1.27","2024-12-19T07:58:24.1111447Z","1","2024-12-19T07:58:24.0560000Z","Record"
"2024-12-19T07:58:23.082467+00:00","5.17","0.69","0.06","0.71","1.39","2024-12-19T07:58:24.1111899Z","1","2024-12-19T07:58:24.0560000Z","Record"
"2024-12-19T07:58:23.082511+00:00","4.65","0.78","0.09","0.55","1.33","2024-12-19T07:58:24.1112102Z","1","2024-12-19T07:58:24.0560000Z","Record"
"2024-12-19T07:58:23.082562+00:00","5.18","0.8","0.28","0.66","1.56","2024-12-19T07:58:24.1112444Z","1","2024-12-19T07:58:24.0560000Z","Record"
"2024-12-19T07:58:23.082607+00:00","3.48","0.71","0.29","0.27","1.71","2024-12-19T07:58:24.1112636Z","1","2024-12-19T07:58:24.0560000Z","Record"
"2024-12-19T07:58:23.082654+00:00","5.89","0.73","0.16","0.65","1.72","2024-12-19T07:58:24.1112967Z","1","2024-12-19T07:58:24.0560000Z","Record"
"2024-12-19T07:58:23.082698+00:00","5.48","0.83","0.19","0.42","1.66","2024-12-19T07:58:24.1113125Z","1","2024-12-19T07:58:24.0560000Z","Record"
"2024-12-19T07:58:23.082742+00:00","3.37","0.68","0.31","0.58","1.71","2024-12-19T07:58:24.1113312Z","1","2024-12-19T07:58:24.0560000Z","Record"
"2024-12-19T07:58:23.082785+00:00","4.2","0.69","0.27","0.7","1.29","2024-12-19T07:58:24.1113473Z","1","2024-12-19T07:58:24.0560000Z","Record"
"2024-12-19T07:58:23.082828+00:00","5.04","0.92","0.21","0.32","1.33","2024-12-19T07:58:24.1113634Z","1","2024-12-19T07:58:24.0560000Z","Record"
"2024-12-19T07:58:23.082873+00:00","3.91","0.8","0.25","0.57","1.55","2024-12-19T07:58:24.1113820Z","1","2024-12-19T07:58:24.0560000Z","Record"
"2024-12-19T07:58:23.082916+00:00","4.07","0.79","0.34","0.5","1.23","2024-12-19T07:58:24.1114159Z","1","2024-12-19T07:58:24.0560000Z","Record"
"2024-12-19T07:58:23.082960+00:00","3.46","0.81","0.01","0.72","1.78","2024-12-19T07:58:24.1114511Z","1","2024-12-19T07:58:24.0560000Z","Record"
"2024-12-19T07:58:23.083065+00:00","5.36","0.92","0.23","0.31","1.9","2024-12-19T07:58:24.1114673Z","1","2024-12-19T07:58:24.0560000Z","Record"
"2024-12-19T07:58:23.083111+00:00","3.3","0.78","0.1","0.09","1.35","2024-12-19T07:58:24.1114832Z","1","2024-12-19T07:58:24.0560000Z","Record"
"2024-12-19T07:58:23.083165+00:00","5.6","0.95","0.33","0.26","1.39","2024-12-19T07:58:24.1114989Z","1","2024-12-19T07:58:24.0560000Z","Record"
"2024-12-19T07:58:23.083209+00:00","3.43","0.71","0.26","0.14","1.75","2024-12-19T07:58:24.1115172Z","1","2024-12-19T07:58:24.0560000Z","Record"
"2024-12-19T07:58:23.083252+00:00","3.17","0.77","0.2","0.07","1.52","2024-12-19T07:58:24.1115331Z","1","2024-12-19T07:58:24.0560000Z","Record"
"2024-12-19T07:58:23.083294+00:00","4.83","0.92","0.05","0.65","1.55","2024-12-19T07:58:24.2209529Z","1","2024-12-19T07:58:24.1650000Z","Record"
"2024-12-19T07:58:23.083336+00:00","5.8","0.74","0.01","0.29","1.35","2024-12-19T07:58:24.3364333Z","1","2024-12-19T07:58:24.2900000Z","Record"
"2024-12-19T07:58:23.083377+00:00","4.15","0.89","0","0.64","1.27","2024-12-19T07:58:24.3365166Z","1","2024-12-19T07:58:24.2900000Z","Record"
